id;version;content_type;rarity_tier;rarity_score;category;darkness_level;intimacy_level;psychological_intensity;prompt_pl;answer_type;answer_options_pl;axis_target;axis_delta_json;hidden_signal;reward_after_answer_pl;verification_type;moderation_level;paywall_weight;notes;reward_type;reward_intensity;community_reveal_type;profile_reveal_type;unlock_type;next_hook_pl;community_stat_seed_json;reward_sequence_json;sample_reward_screen_pl
TO99-0058;1.3;question;standard;23;działanie;1;1;2;Czy wolisz zacząć niedoskonale, czy poczekać aż będziesz gotowy?;choice_ab;Zacząć | Poczekać;"Action;Control;Builder";"{""action"": 3, ""control"": 2, ""builder"": 2}";response_time;Dobre pytanie do perfekcjonizmu i działania.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Action, Control.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Action, Control. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0059;1.3;question;standard;22;moralność;1;1;2;Czy czasem przemilczenie jest bardziej uczciwe niż prawda?;choice_3;Tak | Nie | Zależy;"Pragmatism;Idealism;Emotion";"{""pragmatism"": 3, ""idealism"": 2, ""emotion"": 1}";response_time;Łagodna wersja konfliktu moralnego.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Pragmatism, Idealism.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Pragmatism, Idealism. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0060;1.3;question;standard;21;codzienność;1;1;2;Czy szybciej męczy Cię hałas, czy monotonia?;choice_ab;Hałas | Monotonia;"Observation;Curiosity;Present";"{""observation"": 2, ""curiosity"": 2, ""present"": 1}";response_time;Pomiar potrzeby bodźców.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 47, ""secondary_percent"": 45, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""47% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Observation, Curiosity.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";47% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Observation, Curiosity. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0061;1.3;question;standard;20;pomysły;1;1;2;Czy zapisujesz pomysły, czy liczysz, że same wrócą?;choice_ab;Zapisuję | Liczę, że wrócą;"Idea Creator;Control;Builder";"{""idea_creator"": 2, ""control"": 2, ""builder"": 1}";response_time;Lekkie pytanie do zachowania twórczego.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 47, ""secondary_percent"": 45, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""47% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Idea Creator, Control.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";47% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Idea Creator, Control. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0062;1.3;question;standard;19;praca;1;1;2;Czy wolisz zadania jasne, czy takie, które możesz wymyślić po swojemu?;choice_ab;Jasne | Po swojemu;"Control;Curiosity;Idea Creator";"{""control"": 2, ""curiosity"": 3, ""idea_creator"": 2}";response_time;Pytanie projektowe i zawodowe.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Control, Curiosity.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Control, Curiosity. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0063;1.3;question;standard;18;relacje;1;2;2;Czy po konflikcie potrzebujesz rozmowy, czy czasu w samotności?;choice_ab;Rozmowy | Samotności;"Belonging;Independence;Emotion";"{""belonging"": 3, ""independence"": 2, ""emotion"": 2}";response_time;Praktyczne pytanie relacyjne.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Belonging, Independence.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Belonging, Independence. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0064;1.3;question;standard;17;tożsamość;1;1;2;Czy lubisz zmieniać zdanie, gdy pojawią się nowe argumenty?;choice_3;Tak | Nie | To zależy;"Logic;Transformation;Consistency";"{""logic"": 2, ""transformation"": 2, ""consistency"": 1}";response_time;Pomiar elastyczności poznawczej.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Logic, Transformation.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Logic, Transformation. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0065;1.3;question;standard;16;kontrola;1;1;2;Czy bałagan bardziej Cię rozprasza, czy nie ma znaczenia?;choice_ab;Rozprasza | Nie ma znaczenia;"Control;Observation;Present";"{""control"": 2, ""observation"": 2, ""present"": 1}";response_time;Lekki pomiar kontroli otoczenia.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Control, Observation.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Control, Observation. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0066;1.3;question;standard;15;przyszłość;1;1;2;Czy częściej myślisz o tym, co będzie, czy o tym, co jest teraz?;choice_ab;Co będzie | Co jest teraz;"Future;Present";"{""future"": 3, ""present"": 3}";response_time;Główna oś czasowa.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Future, Present.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Future, Present. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0067;1.3;question;standard;14;natura;1;1;2;Czy łatwiej odpoczywasz bez ekranu?;choice_3;Tak | Nie | Czasami;"Nature;Technology;Present";"{""nature"": 3, ""technology"": -2, ""present"": 1}";response_time;Prosty pomiar relacji z ekranem.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Nature, Technology.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Nature, Technology. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0068;1.3;question;standard;13;technologia;1;1;2;Czy automatyzacja bardziej Cię cieszy, czy budzi nieufność?;choice_ab;Cieszy | Budzi nieufność;"Technology;Security;Future";"{""technology"": 3, ""security"": 2, ""future"": 1}";response_time;Mierzy zaufanie do automatyzacji.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Technology, Security.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Technology, Security. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
TO99-0069;1.3;question;standard;12;emocje;1;2;2;Czy częściej czujesz najpierw, a potem rozumiesz, czy odwrotnie?;choice_ab;Czuję potem rozumiem | Rozumiem potem czuję;"Emotion;Logic";"{""emotion"": 3, ""logic"": 3}";response_time;Naturalna wersja osi emocje-logika.;none;safe;1;;mirror_axis;1;soft_majority_or_split;axis_movement;profile_progress;Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 48, ""secondary_percent"": 46, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""48% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Emotion, Logic.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.""}], ""intensity"": 1, ""reward_type"": ""mirror_axis""}";48% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Emotion, Logic. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna odpowiedź przybliży Cię do pierwszego czytelnego fragmentu archetypu.
