question_id,language_pair_id,source_series,tier,mode,category_pl,category_en,question_pl,question_en,answer_type,primary_axis,secondary_axes,archetype_targets,archetype_oppositions,hidden_signal_targets,sensitivity_level,controversy_level,social_desirability_risk,rarity_weight,contradiction_pair_id,safety_label,statistic_source_label,reveal_template_ids,system_actions,hidden_events_policy,production_status,pattern_tags,pattern_signal_id,pattern_axis_direction,pattern_hidden_signal,pattern_confidence_weight,pattern_min_occurrences,reveal_dosing_policy,pattern_engine_status
Q0032,LP0032,v1,free,core,Decyzje i emocje,Decisions and emotion,"Kiedy ktoś mówi coś, co Cię porusza, co bardziej Cię prowadzi?","When someone says something that moves you, what guides you more?",forced_choice,AX02,"[""AX04""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A08"", ""A09""]","[""A01"", ""A06"", ""A07"", ""A10""]","[""HP01"", ""HP03""]",0,0,0,1.0,,neutral,estimated,"[""RV_AX02_02""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0033,LP0033,v1,free,relationship,Decyzje i emocje,Decisions and emotion,"W sytuacji, w której wiesz, że fakty i uczucia prowadzą w inne strony, co wybierasz pierwsze?","In a situation where facts and feelings point in different directions, what do you choose first?",forced_choice,AX02,"[""AX03""]","[""A02"", ""A03"", ""A05"", ""A07"", ""A09"", ""A11""]","[""A01"", ""A04"", ""A06"", ""A08""]","[""HP01"", ""HP03""]",1,1,1,1.5,,relationship,estimated,"[""RV_AX02_03""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0034,LP0034,v1,free,core,Decyzje i emocje,Decisions and emotion,"Gdy decyzja dotyczy bliskiej osoby, jaki filtr włącza się szybciej?","When the decision involves someone close, which filter activates faster?",forced_choice,AX02,"[""AX07""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A07"", ""A09""]","[""A01"", ""A06"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",1,0,1,1.5,,self_reflection,estimated,"[""RV_AX02_04""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0035,LP0035,v1,free,pressure,Decyzje i emocje,Decisions and emotion,"Kiedy czujesz silną intuicję, ale dane są niepełne, czemu bardziej ufasz?","When you feel a strong intuition, but the data is incomplete, what do you trust more?",forced_choice,AX02,"[""AX05""]","[""A01"", ""A02"", ""A03"", ""A04"", ""A05"", ""A09""]","[""A06"", ""A07"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",1,1,1,1.5,,pressure,estimated,"[""RV_AX02_05""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0036,LP0036,v1,free,core,Decyzje i emocje,Decisions and emotion,"Gdy rozmowa robi się napięta, co robisz najpierw?","When the conversation becomes tense, what do you do first?",forced_choice,AX02,"[""AX08""]","[""A01"", ""A02"", ""A03"", ""A04"", ""A05"", ""A09""]","[""A06"", ""A07"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",0,0,0,1.0,,neutral,estimated,"[""RV_AX02_06""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0037,LP0037,v1,free,core,Decyzje i emocje,Decisions and emotion,"Kiedy masz rację, ale ktoś obok cierpi, co bardziej Cię prowadzi?","When you are right, but someone near you is hurting, what guides you more?",forced_choice,AX02,"[""AX06""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A08"", ""A09""]","[""A01"", ""A06"", ""A07"", ""A10""]","[""HP01"", ""HP03""]",0,0,0,1.0,,neutral,estimated,"[""RV_AX02_07""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0038,LP0038,v1,free,relationship,Decyzje i emocje,Decisions and emotion,"W sytuacji, w której trzeba wybrać między chłodną oceną a ciepłem relacji, co wybierasz pierwsze?","In a situation where you must choose between a cool assessment and warmth in the relationship, what do you choose first?",forced_choice,AX02,"[""AX04""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A08"", ""A09""]","[""A01"", ""A06"", ""A07"", ""A10""]","[""HP01"", ""HP03""]",1,1,1,1.5,,relationship,estimated,"[""RV_AX02_08""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0039,LP0039,v1,free,core,Decyzje i emocje,Decisions and emotion,"Gdy czujesz, że ciało wie szybciej niż głowa, jaki filtr włącza się szybciej?","When your body seems to know before your head does, which filter activates faster?",forced_choice,AX02,"[""AX03""]","[""A02"", ""A03"", ""A05"", ""A07"", ""A09"", ""A11""]","[""A01"", ""A04"", ""A06"", ""A08""]","[""HP01"", ""HP03""]",1,0,1,1.5,,self_reflection,estimated,"[""RV_AX02_09""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0040,LP0040,v1,free,diagnostic,Decyzje i emocje,Decisions and emotion,"Kiedy ktoś prosi Cię o decyzję tu i teraz, czemu bardziej ufasz?","When someone asks for your decision right now, what do you trust more?",forced_choice,AX02,"[""AX07""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A07"", ""A09""]","[""A01"", ""A06"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",1,1,1,1.5,CP002,pressure,estimated,"[""RV_AX02_10""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0041,LP0041,v1,free,core,Decyzje i emocje,Decisions and emotion,"Gdy wynik jest logiczny, ale emocjonalnie trudny, co robisz najpierw?","When the outcome is logical but emotionally hard, what do you do first?",forced_choice,AX02,"[""AX05""]","[""A01"", ""A02"", ""A03"", ""A04"", ""A05"", ""A09""]","[""A06"", ""A07"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",0,0,0,1.0,,neutral,estimated,"[""RV_AX02_11""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0042,LP0042,v1,free,core,Decyzje i emocje,Decisions and emotion,"Kiedy masz wyjaśnienie, ale nie masz spokoju, co bardziej Cię prowadzi?","When you have an explanation, but not peace, what guides you more?",forced_choice,AX02,"[""AX08""]","[""A01"", ""A02"", ""A03"", ""A04"", ""A05"", ""A09""]","[""A06"", ""A07"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",0,0,0,1.0,,neutral,estimated,"[""RV_AX02_12""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0043,LP0043,v1,free,relationship,Decyzje i emocje,Decisions and emotion,"W sytuacji, w której ktoś oczekuje od Ciebie empatii, a Ty widzisz błąd, co wybierasz pierwsze?","In a situation where someone expects empathy from you while you see an error, what do you choose first?",forced_choice,AX02,"[""AX06""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A08"", ""A09""]","[""A01"", ""A06"", ""A07"", ""A10""]","[""HP01"", ""HP03""]",1,1,1,1.5,,relationship,estimated,"[""RV_AX02_13""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0044,LP0044,v1,free,core,Decyzje i emocje,Decisions and emotion,"Gdy argumenty są mocne, ale ton rozmowy Cię dotyka, jaki filtr włącza się szybciej?","When the arguments are strong, but the tone affects you, which filter activates faster?",forced_choice,AX02,"[""AX04""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A08"", ""A09""]","[""A01"", ""A06"", ""A07"", ""A10""]","[""HP01"", ""HP03""]",1,0,1,1.5,,self_reflection,estimated,"[""RV_AX02_14""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0045,LP0045,v1,free,pressure,Decyzje i emocje,Decisions and emotion,"Kiedy musisz ocenić sytuację po konflikcie, czemu bardziej ufasz?","When you must judge a situation after conflict, what do you trust more?",forced_choice,AX02,"[""AX03""]","[""A02"", ""A03"", ""A05"", ""A07"", ""A09"", ""A11""]","[""A01"", ""A04"", ""A06"", ""A08""]","[""HP01"", ""HP03""]",1,1,1,1.5,,pressure,estimated,"[""RV_AX02_15""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0046,LP0046,v1,free,core,Decyzje i emocje,Decisions and emotion,"Gdy prawda jest jasna, ale jej podanie może zaboleć, co robisz najpierw?","When the truth is clear, but saying it may hurt, what do you do first?",forced_choice,AX02,"[""AX07""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A07"", ""A09""]","[""A01"", ""A06"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",0,0,0,1.0,,neutral,estimated,"[""RV_AX02_16""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0047,LP0047,v1,free,core,Decyzje i emocje,Decisions and emotion,"Kiedy czujesz presję, żeby nie wyglądać na zimnego, co bardziej Cię prowadzi?","When you feel pressure not to seem cold, what guides you more?",forced_choice,AX02,"[""AX05""]","[""A01"", ""A02"", ""A03"", ""A04"", ""A05"", ""A09""]","[""A06"", ""A07"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",0,0,0,1.0,,neutral,estimated,"[""RV_AX02_17""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0048,LP0048,v1,free,relationship,Decyzje i emocje,Decisions and emotion,"W sytuacji, w której trzeba wybrać, czy najpierw rozumieć czy współczuć, co wybierasz pierwsze?","In a situation where you must choose whether to understand or empathize first, what do you choose first?",forced_choice,AX02,"[""AX08""]","[""A01"", ""A02"", ""A03"", ""A04"", ""A05"", ""A09""]","[""A06"", ""A07"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",1,1,1,1.5,,relationship,estimated,"[""RV_AX02_18""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0049,LP0049,v1,free,core,Decyzje i emocje,Decisions and emotion,"Gdy ktoś tłumaczy się emocjami, ale fakty są inne, jaki filtr włącza się szybciej?","When someone explains themselves through emotion, but the facts differ, which filter activates faster?",forced_choice,AX02,"[""AX06""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A08"", ""A09""]","[""A01"", ""A06"", ""A07"", ""A10""]","[""HP01"", ""HP03""]",1,0,1,1.5,,self_reflection,estimated,"[""RV_AX02_19""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0050,LP0050,v1,free,pressure,Decyzje i emocje,Decisions and emotion,"Kiedy masz podjąć decyzję bez pełnego komfortu, czemu bardziej ufasz?","When you have to decide without full comfort, what do you trust more?",forced_choice,AX02,"[""AX04""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A08"", ""A09""]","[""A01"", ""A06"", ""A07"", ""A10""]","[""HP01"", ""HP03""]",1,1,1,1.5,,pressure,estimated,"[""RV_AX02_20""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0051,LP0051,v1,free,core,Decyzje i emocje,Decisions and emotion,"Gdy serce ciągnie w jedną stronę, analiza w drugą, co robisz najpierw?","When your heart pulls one way and analysis another, what do you do first?",forced_choice,AX02,"[""AX03""]","[""A02"", ""A03"", ""A05"", ""A07"", ""A09"", ""A11""]","[""A01"", ""A04"", ""A06"", ""A08""]","[""HP01"", ""HP03""]",0,0,0,1.0,,neutral,estimated,"[""RV_AX02_21""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0052,LP0052,v1,free,core,Decyzje i emocje,Decisions and emotion,"Kiedy ktoś pyta, co naprawdę myślisz, co bardziej Cię prowadzi?","When someone asks what you really think, what guides you more?",forced_choice,AX02,"[""AX07""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A07"", ""A09""]","[""A01"", ""A06"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",0,0,0,1.0,,neutral,estimated,"[""RV_AX02_22""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0053,LP0053,v1,free,relationship,Decyzje i emocje,Decisions and emotion,"W sytuacji, w której jesteś zmęczony, a decyzja wymaga precyzji, co wybierasz pierwsze?","In a situation where you are tired and the decision requires precision, what do you choose first?",forced_choice,AX02,"[""AX05""]","[""A01"", ""A02"", ""A03"", ""A04"", ""A05"", ""A09""]","[""A06"", ""A07"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",1,1,1,1.5,,relationship,estimated,"[""RV_AX02_23""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0054,LP0054,v1,free,core,Decyzje i emocje,Decisions and emotion,"Gdy widzisz wzór, ale nie chcesz zranić osoby, jaki filtr włącza się szybciej?","When you see the pattern but do not want to hurt the person, which filter activates faster?",forced_choice,AX02,"[""AX08""]","[""A01"", ""A02"", ""A03"", ""A04"", ""A05"", ""A09""]","[""A06"", ""A07"", ""A08"", ""A10""]","[""HP01"", ""HP03""]",1,0,1,1.5,,self_reflection,estimated,"[""RV_AX02_24""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0055,LP0055,v1,free,pressure,Decyzje i emocje,Decisions and emotion,"Kiedy trzeba powiedzieć stop albo dać przestrzeń emocjom, czemu bardziej ufasz?","When you need to say stop or give emotions room, what do you trust more?",forced_choice,AX02,"[""AX06""]","[""A02"", ""A03"", ""A04"", ""A05"", ""A08"", ""A09""]","[""A01"", ""A06"", ""A07"", ""A10""]","[""HP01"", ""HP03""]",1,1,1,1.5,,pressure,estimated,"[""RV_AX02_25""]","[""skip_question"", ""swap_question"", ""return_to_menu""]",system_actions_only_not_answer_options,ready_mvp_v1,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,"[""HP01"", ""HP03""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
